sentence,sentiment,sentence_original,positive_score,negative_score,sentiment_analysis_time,positive_low,positive_medium,positive_high,negative_low,negative_medium,negative_high,computed_sentiment,sentiment_class
colin powell rocked yesterday on cbs cheney needs to shut the hell up and go home powell is a man of honor and served our country proudly,0,colin powell rocked yesterday on cbs cheney needs to shut the hell up and go home powell is a man of honor and served our country proudly,0.5963855421686747,0.4036144578313253,0.0,0.0,0.8072289156626506,0.19277108433734935,0.19277108433734935,0.8072289156626506,0.0,5.091597938652242,Neutral
obviously not siding with cheney here,0,obviously not siding with cheney here,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.000000000000001,Neutral
absolutely hilarious from,1,absolutely hilarious from,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.333333333333334,Positive
i never did thank you for including me in your top twitter authors you rock & i new wave Digital,1,i never did thank you for including me in your top twitter authors you rock amp i new wave d,0.4589371980676328,0.5410628019323671,0.0,0.08212560386473444,0.9178743961352656,0.0,0.0,0.9178743961352658,0.08212560386473422,4.961730895159619,Neutral
awesome jquery reference book for coda webdesign,1,rt awesome jquery reference book for coda webdesign,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.333333333333334,Positive
I have been sending e mails like crazy today to my contacts does anyone have a contact at goodby silverstein i Digital love to speak to them,1,i ve been sending e mails like crazy today to my contacts does anyone have a contact at goodby silverstein i d love to speak to them,0.7371794871794872,0.2628205128205128,0.0,0.0,0.5256410256410255,0.47435897435897445,0.47435897435897445,0.5256410256410255,0.0,5.538202732054259,Neutral
goodby silversteinis new site i enjoy it,1,goodby silverstein s new site i enjoy it,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.333333333333334,Positive
wow everyone at the google i o conference got free gis with a month of unlimited service,1,wow everyone at the google i o conference got free g s with a month of unlimited service,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.333333333333334,Positive
dude i got a free google android phone at the i o conference the g,1,dood i got a free google android phone at the i o conference the g,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.333333333333334,Positive
the g is amazing by the way a huge improvement over the g,1,the g is amazing btw a huge improvement over the g,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.333333333333334,Positive
html demos lots of great stuff to come yes i m excited Input/Output googleio,1,html demos lots of great stuff to come yes i m excited io googleio,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.333333333333334,Positive
yay happy place place place i love google,1,yay happy place place place i love google,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.333333333333334,Positive
googleio o Digital bringing Digital graphics to the browser very nice to be honest lots of fun,1,googleio o d bringing d graphics to the browser very nice tbh funfun,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.333333333333334,Positive
awesome viral marketing for funny people,1,awesome viral marketing for funny people,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.333333333333334,Positive
saw night at the museum out of sheer desperation who is funding these movies,0,saw night at the museum out of sheer desperation who is funding these movies,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6666666666666665,Negative
night at the museum pretty freaking good,1,night at the museum pretty furkin good,0.6855072463768116,0.3144927536231884,0.0,0.0,0.6289855072463768,0.3710144927536232,0.3710144927536232,0.6289855072463768,0.0,5.331977539414009,Neutral
watching night at the museum giggling,1,watching night at the museum giggling,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.333333333333334,Positive
back from seeing star trek and night at the museum star trek was amazing but night at the museum was expression of indifference,0,back from seeing star trek and night at the museum star trek was amazing but night at the museum was eh,0.6466666666666667,0.3533333333333333,0.0,0.0,0.7066666666666666,0.29333333333333345,0.29333333333333345,0.7066666666666666,0.0,5.219922380336353,Neutral
just watched night at the museum so stinking cute,1,just watched night at the museum so stinkin cute,0.4291187739463601,0.5708812260536398,0.0,0.14176245210727978,0.8582375478927202,0.0,0.0,0.8582375478927204,0.14176245210727956,4.933450191013577,Neutral
so night at the museum was awesome much better than part next weekend we will see up,1,so night at the museum was awesome much better than part next weekend we ll see up,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.333333333333334,Positive
saw the new night at the museum and i loved it next is to go see up in Digital,1,saw the new night at the museum and i loved it next is to go see up in d,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.333333333333334,Positive
it is a shame about General Motors what if they are forced to make only cars the white house thinks will sell what do you think,0,it is a shame about gm what if they are forced to make only cars the white house thinks will sell what do you think,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6666666666666665,Negative
as you may have noticed not too happy about the General Motors situation nor aig lehman et al,0,as u may have noticed not too happy about the gm situation nor aig lehman et al,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6666666666666665,Negative
General Motors good riddance sad though,0,gm good riddance sad though,0.4833333333333333,0.5166666666666667,0.0,0.03333333333333344,0.9666666666666666,0.0,0.0,0.9666666666666666,0.03333333333333344,4.98447893569845,Neutral
i will never buy a government motors vehicle until just recently i drove General Motors cars since when i bought a,0,i will never buy a government motors vehicle until just recently i drove gm cars since when i bought a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.000000000000001,Neutral
having the old coca cola guy on the General Motors board is stupid has heck tcot American Library Association,0,having the old coca cola guy on the gm board is stupid has heck tcot ala,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6666666666666665,Negative
rantsandraves the worst thing about General Motors concord pleasant hill martinez is the hecking United Auto Workers,0,rantsandraves the worst thing about gm concord pleasant hill martinez is the fucking uaw,0.5985748218527316,0.4014251781472684,0.0,0.0,0.8028503562945368,0.19714964370546317,0.19714964370546317,0.8028503562945368,0.0,5.0937997146521585,Neutral
give a man a fish you feed him for the day teach him to fish you feed him for life buy him General Motors and you mess him over for good,0,give a man a fish u feed him for the day teach him to fish u feed him for life buy him gm and u f k him over for good,0.5389221556886228,0.4610778443113772,0.0,0.0,0.9221556886227544,0.07784431137724557,0.07784431137724557,0.9221556886227544,0.0,5.036264799615326,Neutral
the more i hear about this General Motors thing the more angry i get billions wasted more bullshit all for something like k employees and all the,0,the more i hear about this gm thing the more angry i get billions wasted more bullshit all for something like k employees and all the,0.1870324189526184,0.8129675810473815,0.0,0.6259351620947632,0.3740648379052368,0.0,0.0,0.3740648379052369,0.6259351620947631,4.034194933046929,Neutral
i own a General Motors car and it is junk as far as quality compared to a honda,0,i own a gm car and it is junk as far as quality compared to a honda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.000000000000001,Neutral
sad day bankrupt General Motors,0,sad day bankrupt gm,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6666666666666665,Negative
is upset about the whole General Motors thing life as i know it is so screwed up,0,is upset about the whole gm thing life as i know it is so screwed up,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6666666666666665,Negative
whoever is running time warner needs to be repeatedly raped by a rhino so they understand the consequences of putting out shitty cable svcs,0,whoever is running time warner needs to be repeatedly raped by a rhino so they understand the consequences of putting out shitty cable svcs,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6666666666666665,Negative
waiting for the bus joining a bit late my connection was down boo time warner,0,wftb joining a bit late my connection was down boo time warner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.000000000000001,Neutral
internet provider or time warner internet provider is cheaper and gets a b on DSL report website tw is more expensive and gets a c,0,cox or time warner cox is cheaper and gets a b on dslreports tw is more expensive and gets a c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.000000000000001,Neutral
i am furious with time warner and their phone promotions,0,i am furious with time warner and their phone promotions,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6666666666666665,Negative
just got home from chick fil a with the boys damn my internets down stupid time warner,0,just got home from chick fil a with the boys damn my internets down stupid time warner,0.0,1.0,0.0112898349761962,0.0,0.0,0.0,0.0,0.0,1.0,1.6666666666666665,Negative
could time warner cable suck more no,0,could time warner cable suck more no,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6666666666666665,Negative
pissed at time warner for causin me to have slow internet problems,0,pissed at time warner for causin me to have slow internet problems,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6666666666666665,Negative
ummm having some time warner problems,0,ummm having some time warner problems,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6666666666666665,Negative
you guys see this why does time warner have to suck so much ass really wish i could get you verse at my apartment,0,you guys see this why does time warner have to suck so much ass really wish i could get u verse at my apartment,0.3098159509202454,0.6901840490797546,0.0,0.3803680981595092,0.6196319018404908,0.0,0.0,0.6196319018404908,0.3803680981595092,4.6537669278363,Neutral
the upside to time warner unhelpful phone operators superslow on site service crap thatis not an upside,0,rt the upside to time warner unhelpful phone operators superslow on site service crap that s not an upside,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6666666666666665,Negative
new time warner slogan time warner where we make you long for the days before cable,0,rt new time warner slogan time warner where we make you long for the days before cable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.000000000000001,Neutral
confirmed itis time warneris fault not facebookis that fb is taking about minutes to load so tempted to switch to verizon,0,confirmed it s time warner s fault not facebook s that fb is taking about minutes to load so tempted to switch to verizon,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6666666666666665,Negative
time warner epic fail,0,time warner epic fail,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6666666666666665,Negative
i know how sad is that  st day of hurricane season thatis less scarey than government taking over General Motors,0,i know how sad is that rt st day of hurricane season that s less scarey than govt taking over gm,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6666666666666665,Negative
General Motors files bankruptcy not a good sign,0,gm files bankruptcy not a good sign,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6666666666666665,Negative
yankees won mets lost its a good day,1,yankees won mets lost its a good day,0.7420289855072465,0.2579710144927536,0.0,0.0,0.515942028985507,0.484057971014493,0.48405797101449277,0.5159420289855072,0.0,5.559653389446161,Neutral
my dentist appt today was actually quite enjoyable,1,my dentist appt today was actually quite enjoyable,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.333333333333334,Positive
i hate the effing dentist,0,i hate the effing dentist,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6666666666666665,Negative
i hate going to the dentist,0,i hate going to the dentist,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6666666666666665,Negative
i hate the dentist who invented them anyways,0,i hate the dentist who invented them anyways,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6666666666666665,Negative
this dentistis office is cold,0,this dentist s office is cold,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.000000000000001,Neutral
just applied at safeway yeeeee,1,just applied at safeway yeeeee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.000000000000001,Neutral
safeway place is a nightmare right now bumming,0,safeway place is a nightmare right now bumming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.000000000000001,Neutral
hate safeway select green tea icecream bought two cartons what a waste of money greater than _ less than,0,hate safeway select green tea icecream bought two cartons what a waste of money gt _ lt,0.2780612244897959,0.7219387755102041,0.0,0.44387755102040816,0.5561224489795918,0.0,0.0,0.5561224489795917,0.44387755102040827,4.528452402843815,Neutral
nike rocks i m super grateful for what I have done with them & the european division of nike is beyond,1,nike rocks i m super grateful for what i ve done with them amp the european division of nike is beyond,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.333333333333334,Positive
have you tried nike very addictive,1,have you tried nike v addictive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.000000000000001,Neutral
the nike training club beta iphone app looks very interesting,1,the nike training club beta iphone app looks very interesting,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.333333333333334,Positive
argghhhh why will not my jquery appear in safari bad safari,0,argghhhh why won t my jquery appear in safari bad safari,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6666666666666665,Negative
i m ready to drop the pretenses i am forever in love with jquery and i want to marry it sorry ladies this nerd is jquery taken js,1,i m ready to drop the pretenses i am forever in love with jquery and i want to marry it sorry ladies this nerd is jquery spokenfor js,0.5883720930232559,0.4116279069767442,0.0,0.0,0.8232558139534882,0.17674418604651176,0.17674418604651165,0.8232558139534883,0.0,5.083614778425955,Neutral
super investors a great weekend read here from warren buffet oldie but a goodie,1,super investors a great weekend read here from warren buffet oldie but a goodie,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.333333333333334,Positive
reading michael palin book the python years great book i also recommend warren buffet & nelson mandelais bio,1,reading michael palin book the python years great book i also recommend warren buffet amp nelson mandela s bio,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.333333333333334,Positive
i mean i m down with notre dame if i have to itis a good school i Digital be closer to dan i Digital enjoy it,1,i mean i m down with notre dame if i have to it s a good school i d be closer to dan i d enjoy it,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.333333333333334,Positive
i can t watch tv without a tivo and after all these years the time warner Digital Video Recorder still sucks,0,i can t watch tv without a tivo and after all these years the time warner dvr still sucks,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6666666666666665,Negative
i Digital say some sports writers are idiots for saying roger federer is one of the best ever in tennis roger federer is the best ever in tennis,1,i d say some sports writers are idiots for saying roger federer is one of the best ever in tennis roger federer is the best ever in tennis,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.333333333333334,Positive
i still love my kindle but reading the new york times on it does not feel natural i miss the bloomingdale ads,0,i still love my kindle but reading the new york times on it does not feel natural i miss the bloomingdale ads,0.615916955017301,0.384083044982699,0.0,0.0,0.7681660899653979,0.23183391003460208,0.23183391003460196,0.768166089965398,0.0,5.136970533109627,Neutral
i love my kindle no more stacks of books to trip over on the way to the loo,1,i love my kindle no more stacks of books to trip over on the way to the loo,0.6555183946488294,0.3444816053511705,0.0,0.0,0.6889632107023411,0.3110367892976589,0.311036789297659,0.688963210702341,0.0,5.244603771413898,Neutral
although todayis keynote rocked for every great announcement at & t shit on us just a little bit more,0,although today s keynote rocked for every great announcement at amp t shit on us just a little bit more,0.5323943661971832,0.4676056338028169,0.0045933723449707,0.0,0.9352112676056337,0.06478873239436633,0.06478873239436622,0.9352112676056338,0.0,5.030165924459838,Neutral
its not so much my obsession with cell phones but the iphone i m a slave to at & t forever because of it,0,its not so much my obsession with cell phones but the iphone i m a slave to at amp t forever because of it,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6666666666666665,Negative
fuzzball is more fun than at & t p,0,fuzzball is more fun than at amp t p,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.333333333333334,Positive
today is a good day to dislike at & t vote out of office indeed,0,today is a good day to dislike at amp t vote out of office indeed,0.5267605633802818,0.4732394366197183,0.0,0.0,0.9464788732394365,0.05352112676056353,0.05352112676056342,0.9464788732394366,0.0,5.024914548349607,Neutral
got my wave sandbox invite extra excited too bad i have class now but i ll play with it soon enough Input/Output wave,1,got my wave sandbox invite extra excited too bad i have class now but i ll play with it soon enough io wave,0.7303030303030303,0.2696969696969697,0.0,0.0,0.5393939393939393,0.4606060606060607,0.4606060606060606,0.5393939393939394,0.0,5.508002738639572,Neutral
looks like Twitter search service has gone down too many tweets from wwdc perhaps,0,looks like summize has gone down too many tweets from wwdc perhaps,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.333333333333334,Positive
thanks so much from one of your very happy kindle winners i was so surprised fabulous thank you best kathleen,1,thanks so much from one of your very happy kindle winners i was so surprised fabulous thank you best kathleen,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.333333333333334,Positive
man i kind of dislike apple right now case in point the iphone gs wish there was a video recorder app please,0,man i kinda dislike apple right now case in point the iphone gs wish there was a video recorder app please,0.6340694006309149,0.3659305993690852,0.0,0.0,0.7318611987381702,0.26813880126182976,0.26813880126182965,0.7318611987381703,0.0,5.185476989786628,Neutral
i have a kindle & sony prs like it physical device feels good font is nice page turns are snappy enough ui a little klunky,1,i have a kindle amp sony prs like it physical device feels good font is nice pg turns are snappy enuf ui a little klunky,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.333333333333334,Positive
the kindle seems the best ereader but will it work in the uk and where can i get one,1,the kindle seems the best ereader but will it work in the uk and where can i get one,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.333333333333334,Positive
i have a google addiction thank you for pointing that out hahaha,1,i have a google addiction thank you for pointing that out hahaha,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.333333333333334,Positive
dearest you rich bastards the visa card you sent me doesn t work why screw a little guy like me,0,dearest you rich bastards the visa card you sent me doesn t work why screw a little guy like me,0.6360225140712946,0.3639774859287054,0.0,0.0,0.7279549718574108,0.27204502814258924,0.27204502814258924,0.7279549718574108,0.0,5.190770373098506,Neutral
excited about seeing bobby flay and guy fieri tomorrow at the great american food & music fest,1,excited about seeing bobby flay and guy fieri tomorrow at the great american food amp music fest,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.333333333333334,Positive
going to go see bobby flay moro at shoreline eat and drink going to be good,1,gonna go see bobby flay moro at shoreline eat and drink gonna be good,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.333333333333334,Positive
can t wait for the great american food and music festival at shoreline tomorrow mmm katz pastrami and bobby flay yes please,1,can t wait for the great american food and music festival at shoreline tomorrow mmm katz pastrami and bobby flay yes please,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.333333333333334,Positive
my dad was in ny for a day we ate at mesa grill last night and met bobby flay so much fun except i completely lost my voice today,1,my dad was in ny for a day we ate at mesa grill last night and met bobby flay so much fun except i completely lost my voice today,0.5808080808080808,0.4191919191919191,0.0,0.0,0.8383838383838385,0.16161616161616155,0.16161616161616177,0.8383838383838382,0.0,5.0761794834800185,Neutral
fighting with latex again,0,fighting with latex again,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6666666666666665,Negative
we love you too and don t want you to die latex the devil,0,we love you too and don t want you to die latex the devil,0.3983471074380165,0.6016528925619835,0.0,0.20330578512396702,0.796694214876033,0.0,0.0,0.796694214876033,0.20330578512396702,4.900454432001831,Neutral
hours hours of inkscape crashing normally solid as a rock hours of latex complaining at the slightest thing i can t take any more,0,hours hours of inkscape crashing normally solid as a rock hours of latex complaining at the slightest thing i can t take any more,0.4701986754966887,0.5298013245033113,0.0,0.0596026490066226,0.9403973509933774,0.0,0.0,0.9403973509933774,0.0596026490066226,4.972252241215617,Neutral
shitis hitting the fan in iran craziness indeed iranelection,0,shit s hitting the fan in iran craziness indeed iranelection,0.4695863746958637,0.5304136253041362,0.0,0.060827250608272654,0.9391727493917273,0.0,0.0,0.9391727493917277,0.06082725060827232,4.971681426382045,Neutral
monday already iran may implode kitchen is a disaster seems happy had a nice weekend and is great whoop,0,monday already iran may implode kitchen is a disaster seems happy had a nice weekend and is great whoop,0.7212806026365348,0.2787193973634651,0.0,0.0,0.5574387947269304,0.44256120527306964,0.44256120527306975,0.5574387947269303,0.0,5.4686897309562035,Neutral
getting ready to test out some burger recipes this weekend bobby flay has some great recipes to try thanks bobby,1,getting ready to test out some burger receipes this weekend bobby flay has some great receipes to try thanks bobby,1.0,0.0,0.0035629272460937,0.0,0.0,1.0,0.0,0.0,0.0,8.333333333333334,Positive
i I am so in love with bobby flay he is my favorite  you need a place in phoenix we have great peppers here,1,i lam so in love with bobby flay he is my favorite rt you need a place in phoenix we have great peppers here,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.333333333333334,Positive
i just created my first latex file from scratch that didn t work out very well see itis a great time waster,0,i just created my first latex file from scratch that didn t work out very well see it s a great time waster,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.333333333333334,Positive
using linux and loving it so much nicer than windows looking forward to using the what you see is what you get latex editor,1,using linux and loving it so much nicer than windows looking forward to using the wysiwyg latex editor,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.333333333333334,Positive
after using latex a lot any other typeset mathematics just looks hideous,1,after using latex a lot any other typeset mathematics just looks hideous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.000000000000001,Neutral
on that note i hate word i hate pages i hate latex there i said it i hate latex all you texting relational database system can come kill me now,0,on that note i hate word i hate pages i hate latex there i said it i hate latex all you texn rds can come kill me now,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6666666666666665,Negative
ahhh back in a real text editing environment i less than latex,1,ahhh back in a real text editing environment i lt latex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.000000000000001,Neutral
trouble in iran i see hmm iran iran so far away refers to the song 'Iran' by A Flock of Seagulls,0,trouble in iran i see hmm iran iran so far away flockofseagullsweregeopoliticallycorrect,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6666666666666665,Negative
reading the tweets coming out of iran the whole thing is terrifying and incredibly sad,0,reading the tweets coming out of iran the whole thing is terrifying and incredibly sad,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6666666666666665,Negative
